PERMNO,date,TICKER,PRC,ewretd
91233,20090706,MA,166.81,-0.008867
91233,20090707,MA,161,-0.015998
91233,20090708,MA,160.7,-0.01097
91233,20090709,MA,162.8,0.005021
91233,20090710,MA,160.56,-0.000116
91233,20090713,MA,165.52,0.016221
91233,20090714,MA,165.92999,0.008311
91233,20090715,MA,172.37,0.029617
91233,20090716,MA,178.27,0.008224
91233,20090717,MA,179.84,-0.001876
91233,20090720,MA,181.42,0.015346
91233,20090721,MA,180.94,-0.00175
91233,20090722,MA,181.48,0.006326
91233,20090723,MA,185.87,0.022672
91233,20090724,MA,185.47,0.006538
91233,20090727,MA,189.13,0.007161
91233,20090728,MA,186.94,0.001287
91233,20090729,MA,188.55,-0.005145
91233,20090730,MA,194.11,0.015049
91233,20090731,MA,194.03,0.004968
91233,20090803,MA,200.66,0.019051
91233,20090804,MA,203.10001,0.006835
91233,20090805,MA,202.98,0.000603
91233,20090806,MA,201.48,-0.007208
91233,20090807,MA,204.34,0.017849
91233,20090810,MA,202.34,0.002095
91233,20090811,MA,202.69,-0.011713
91233,20090812,MA,204.32001,0.012435
91233,20090813,MA,203.97,0.007157
91233,20090814,MA,202.61,-0.012073
91233,20090817,MA,195.94,-0.025879
91233,20090818,MA,198.17,0.015007
91233,20090819,MA,197.3,0.00659
91233,20090820,MA,203.02,0.010307
91233,20090821,MA,207.25,0.016437
91233,20090824,MA,204.23,0.00105
91233,20090825,MA,208.92999,0.005311
91233,20090826,MA,206.69,0.003465
91233,20090827,MA,206.60001,0.002991
91233,20090828,MA,203.57001,-0.001743
91233,20090831,MA,202.63,-0.009
91233,20090901,MA,200.67,-0.019637
91233,20090902,MA,200.45,-0.000628
91233,20090903,MA,203.39999,0.010589
91233,20090904,MA,206.05,0.01322
91233,20090908,MA,207.45,0.011746
91233,20090909,MA,210.31,0.01166
91233,20090910,MA,211.60001,0.012918
91233,20090911,MA,208.81,0.002029
91233,20090914,MA,207.99001,0.008107
91233,20090915,MA,214.03,0.009201
91233,20090916,MA,219.75999,0.017454
91233,20090917,MA,220.2,-0.00003
91233,20090918,MA,223.57001,0.002461
91233,20090921,MA,222.62,-0.001788
91233,20090922,MA,224.58,0.009561
91233,20090923,MA,219.39,-0.004688
91233,20090924,MA,214.94,-0.015964
91233,20090925,MA,204.7,-0.002444
91233,20090928,MA,208.14,0.015758
91233,20090929,MA,206.74001,0.000061
91233,20090930,MA,202.14999,-0.004316
91233,20091001,MA,199.41,-0.024204
91233,20091002,MA,199.69,-0.006507
91233,20091005,MA,200.53,0.015677
91233,20091006,MA,200.75,0.013401
91233,20091007,MA,210.89999,0.002384
91233,20091008,MA,210.96001,0.009296
91233,20091009,MA,214.42,0.006573
91233,20091012,MA,216,0.000513
91233,20091013,MA,217.36,-0.00048
91233,20091014,MA,219.48,0.014102
91233,20091015,MA,225.36,0.00013
91233,20091016,MA,223.87,-0.006059
91233,20091019,MA,225.60001,0.007874
91233,20091020,MA,225,-0.009123
91233,20091021,MA,225.67,-0.006952
91233,20091022,MA,229.28,0.006973
91233,20091023,MA,229.96001,-0.013168
91233,20091026,MA,220.75,-0.01299
91233,20091027,MA,220.55,-0.010169
91233,20091028,MA,220.5,-0.030392
91233,20091029,MA,227.92,0.020349
91233,20091030,MA,219.02,-0.023885
91233,20091102,MA,222.64999,-0.001022
91233,20091103,MA,219.2,0.009401
91233,20091104,MA,224.98,-0.002387
91233,20091105,MA,230.25,0.020275
91233,20091106,MA,236.89999,-0.000597
91233,20091109,MA,242.19,0.01569
91233,20091110,MA,238.67,-0.006304
91233,20091111,MA,237.89999,0.005813
91233,20091112,MA,236.89,-0.014038
91233,20091113,MA,234.72,0.00789
91233,20091116,MA,230.8,0.016714
91233,20091117,MA,231,-0.001824
91233,20091118,MA,227.28,-0.001355
91233,20091119,MA,230.09,-0.014576
91233,20091120,MA,231.16,-0.001469
91233,20091123,MA,236.19,0.010755
91233,20091124,MA,237.64999,-0.002305
91233,20091125,MA,239.84,0.003686
91233,20091127,MA,235.59,-0.016734
91233,20091130,MA,240.86,0.002433
91233,20091201,MA,242.99001,0.012539
91233,20091202,MA,242.42,0.005848
91233,20091203,MA,236.16,-0.006843
91233,20091204,MA,241.33,0.011082
91233,20091207,MA,238.94,0.001961
91233,20091208,MA,238.61,-0.007915
91233,20091209,MA,242.94,0.00219
91233,20091210,MA,244.12,-0.00118
91233,20091211,MA,243.94,0.005236
91233,20091214,MA,247.48,0.009914
91233,20091215,MA,245.55,-0.004277
91233,20091216,MA,246.39999,0.005027
91233,20091217,MA,247.75,-0.010307
91233,20091218,MA,254.84,0.005057
91233,20091221,MA,255.36,0.009406
91233,20091222,MA,255.62,0.005825
91233,20091223,MA,255.32001,0.008581
91233,20091224,MA,255.42,0.005349
91233,20091228,MA,256.98001,-0.000148
91233,20091229,MA,258.35999,0.001686
91233,20091230,MA,257.98001,0.000497
91233,20091231,MA,255.98,-0.002657
91233,20100104,MA,256.84,0.01912
91233,20100105,MA,256.07999,0.002475
91233,20100106,MA,255.56,0.00321
91233,20100107,MA,253.89,0.006887
91233,20100108,MA,253.98,0.00723
91233,20100111,MA,249.8,0.003568
91233,20100112,MA,249.66,-0.01017
91233,20100113,MA,256.14999,0.00889
91233,20100114,MA,260.48001,0.004431
91233,20100115,MA,262.64999,-0.008664
91233,20100119,MA,264.75,0.011286
91233,20100120,MA,263.39001,-0.009048
91233,20100121,MA,258.51001,-0.014191
91233,20100122,MA,251.81,-0.014432
91233,20100125,MA,252.45,0.000975
91233,20100126,MA,248.61,-0.006016
91233,20100127,MA,256.32999,0.00188
91233,20100128,MA,249.45,-0.008876
91233,20100129,MA,249.89999,-0.008187
91233,20100201,MA,253.42,0.011349
91233,20100202,MA,252.56,0.008665
91233,20100203,MA,247.58,-0.003824
91233,20100204,MA,222.11,-0.028128
91233,20100205,MA,220.74001,0.000458
91233,20100208,MA,226.39999,-0.005335
91233,20100209,MA,223.45,0.011905
91233,20100210,MA,226.89999,0.000019
91233,20100211,MA,229,0.012792
91233,20100212,MA,225.48,0.003123
91233,20100216,MA,225.3,0.014436
91233,20100217,MA,224.83,0.005052
91233,20100218,MA,222,0.00438
91233,20100219,MA,222.63,0.00196
91233,20100222,MA,224.24001,0.001982
91233,20100223,MA,222.02,-0.008435
91233,20100224,MA,221.75,0.005359
91233,20100225,MA,221.49001,-0.000977
91233,20100226,MA,224.37,0.001597
91233,20100301,MA,232.74001,0.012952
91233,20100302,MA,231.81,0.007842
91233,20100303,MA,232.14999,0.002859
91233,20100304,MA,233,0.004644
91233,20100305,MA,239.53999,0.015175
91233,20100308,MA,245.61,0.003796
91233,20100309,MA,246.48,0.002511
91233,20100310,MA,249.60001,0.006236
91233,20100311,MA,250.19,0.00327
91233,20100312,MA,249.97,0.000601
91233,20100315,MA,250.08,-0.003177
91233,20100316,MA,249.34,0.007168
91233,20100317,MA,248.64999,0.00472
91233,20100318,MA,246.3,-0.002675
91233,20100319,MA,244.36,-0.007943
91233,20100322,MA,247.08,0.00629
91233,20100323,MA,245.59,0.00846
91233,20100324,MA,244.67999,-0.005124
91233,20100325,MA,246.09,-0.003449
91233,20100326,MA,246.24001,0.00086
91233,20100329,MA,248.00999,0.005706
91233,20100330,MA,252.41,0.001622
91233,20100331,MA,254,-0.002941
91233,20100401,MA,253.94,0.006961
91233,20100405,MA,255.58,0.013157
91233,20100406,MA,258.75,0.005226
91233,20100407,MA,255.66,-0.000953
91233,20100408,MA,256.88,0.002693
91233,20100409,MA,258.88,0.005845
91233,20100412,MA,259.57001,0.00388
91233,20100413,MA,258.5,0.001568
91233,20100414,MA,263.13,0.014968
91233,20100415,MA,262.63,0.002761
91233,20100416,MA,259.5,-0.010972
91233,20100419,MA,257.29999,-0.002911
91233,20100420,MA,261.39001,0.011963
91233,20100421,MA,260.59,0.00292
91233,20100422,MA,261.60001,0.00755
91233,20100423,MA,267.22,0.010052
91233,20100426,MA,265.78,0.002661
91233,20100427,MA,254.85001,-0.018843
91233,20100428,MA,253,0.001557
91233,20100429,MA,255.38,0.013165
91233,20100430,MA,248.03999,-0.015029
91233,20100503,MA,250.74001,0.01135
91233,20100504,MA,251.25,-0.023943
91233,20100505,MA,237.94,-0.0136
91233,20100506,MA,230.3,-0.033685
91233,20100507,MA,223.09,-0.016989
91233,20100510,MA,230.31,0.042804
91233,20100511,MA,223.24001,0.004202
91233,20100512,MA,232.62,0.019124
91233,20100513,MA,232.31,-0.004875
91233,20100514,MA,212.45,-0.018568
91233,20100517,MA,210.81,-0.003146
91233,20100518,MA,202.81,-0.012871
91233,20100519,MA,202.45,-0.01329
91233,20100520,MA,205.5,-0.039086
91233,20100521,MA,213.85001,0.011578
91233,20100524,MA,209.84,-0.006556
91233,20100525,MA,206.87,-0.006476
91233,20100526,MA,205,0.004575
91233,20100527,MA,207.8,0.033655
91233,20100528,MA,201.77,-0.00663
91233,20100601,MA,200.39,-0.020678
91233,20100602,MA,201.02,0.020297
91233,20100603,MA,202,0.005511
91233,20100604,MA,196.67,-0.032259
91233,20100607,MA,200.07001,-0.018182
91233,20100608,MA,197.53999,-0.001221
91233,20100609,MA,195.46001,-0.000242
91233,20100610,MA,205.12,0.024915
91233,20100611,MA,204.88,0.009444
91233,20100614,MA,204.17,0.004188
91233,20100615,MA,209.57001,0.019397
91233,20100616,MA,210.62,-0.00197
91233,20100617,MA,214,-0.000032
91233,20100618,MA,214.25999,0.002944
91233,20100621,MA,223.34,-0.00631
91233,20100622,MA,220.94,-0.013867
91233,20100623,MA,219.85001,-0.001877
91233,20100624,MA,214.89,-0.012404
91233,20100625,MA,218.39,0.010275
91233,20100628,MA,211.52,-0.004657
91233,20100629,MA,202.99001,-0.031187
91233,20100630,MA,199.53,-0.005541
91233,20100701,MA,202.7,-0.007599
91233,20100702,MA,202.77,-0.004368
91233,20100706,MA,200.03,-0.006419
91233,20100707,MA,207.57001,0.021937
91233,20100708,MA,209.67,0.010041
91233,20100709,MA,215.52,0.011698
91233,20100712,MA,213.67,-0.005483
91233,20100713,MA,214.63,0.021561
91233,20100714,MA,213.17,-0.001089
91233,20100715,MA,211.81,-0.003627
91233,20100716,MA,197.22,-0.024131
91233,20100719,MA,195.83,0.003039
91233,20100720,MA,205.3,0.01159
91233,20100721,MA,201.5,-0.009837
91233,20100722,MA,208.39999,0.023312
91233,20100723,MA,212.94,0.01352
91233,20100726,MA,212.83,0.013834
91233,20100727,MA,214.23,-0.002162
91233,20100728,MA,210.09,-0.007818
91233,20100729,MA,208.37,0.00046
91233,20100730,MA,210.03999,0.003373
91233,20100802,MA,202.52,0.0136
91233,20100803,MA,200.91,-0.00456
91233,20100804,MA,205.3,0.007322
91233,20100805,MA,201.63,-0.004121
91233,20100806,MA,207.42,-0.002671
91233,20100809,MA,214.89,0.006802
91233,20100810,MA,216.35001,-0.01158
91233,20100811,MA,209.66,-0.028496
91233,20100812,MA,211.83,-0.003038
91233,20100813,MA,210.64,-0.004209
91233,20100816,MA,210.44,0.00363
91233,20100817,MA,214.03,0.012332
91233,20100818,MA,212.86,0.001914
91233,20100819,MA,208.89,-0.016574
91233,20100820,MA,206.37,-0.001642
91233,20100823,MA,205.19,-0.008724
91233,20100824,MA,202.50999,-0.011864
91233,20100825,MA,206.11,0.005698
91233,20100826,MA,203.17,-0.004949
91233,20100827,MA,206.62,0.018576
91233,20100830,MA,202.7,-0.013772
91233,20100831,MA,198.36,0.00036
91233,20100901,MA,201.08,0.024891
91233,20100902,MA,204.73,0.008299
91233,20100903,MA,206.98,0.011735
91233,20100907,MA,200.52,-0.012413
91233,20100908,MA,194.39999,0.006096
91233,20100909,MA,191.98,0.002373
91233,20100910,MA,198.14,0.004082
91233,20100913,MA,193.03,0.015681
91233,20100914,MA,199.75,-0.000765
91233,20100915,MA,210.17999,0.001406
91233,20100916,MA,210.28999,-0.002686
91233,20100917,MA,213.67,0.003139
91233,20100920,MA,218.71001,0.017201
91233,20100921,MA,216.99001,-0.002994
91233,20100922,MA,219.03,-0.005267
91233,20100923,MA,219.42999,-0.006134
91233,20100924,MA,221.57001,0.020093
91233,20100927,MA,222.37,-0.001479
91233,20100928,MA,223,0.007405
91233,20100929,MA,222.63,0.002018
91233,20100930,MA,224,0.001188
91233,20101001,MA,224.78,0.004502
91233,20101004,MA,222.64,-0.009036
91233,20101005,MA,225.89999,0.018548
91233,20101006,MA,223.3,-0.000477
91233,20101007,MA,220.86,-0.001648
91233,20101008,MA,222.59,0.009939
91233,20101011,MA,222.86,0.001862
91233,20101012,MA,222.13,0.00378
91233,20101013,MA,230.89,0.011164
91233,20101014,MA,232.66,-0.001723
91233,20101015,MA,233.7,-0.000574
91233,20101018,MA,235.45,0.005744
91233,20101019,MA,237.05,-0.016739
91233,20101020,MA,240.52,0.01023
91233,20101021,MA,243.19,-0.003003
91233,20101022,MA,242.64,0.005055
91233,20101025,MA,245.14999,0.005167
91233,20101026,MA,243.52,0.000521
91233,20101027,MA,245.75999,-0.004156
91233,20101028,MA,239.52,-0.000824
91233,20101029,MA,240.06,0.003556
91233,20101101,MA,238.99001,-0.003474
91233,20101102,MA,245.98,0.011684
91233,20101103,MA,251.83,0.002305
91233,20101104,MA,254.89,0.017268
91233,20101105,MA,256.29001,0.004517
91233,20101108,MA,252.75999,0.002147
91233,20101109,MA,251.52,-0.009232
91233,20101110,MA,253.57001,0.005925
91233,20101111,MA,252.07001,-0.00441
91233,20101112,MA,243.17,-0.012531
91233,20101115,MA,242.92999,-0.00131
91233,20101116,MA,233.06,-0.01671
91233,20101117,MA,234.57001,0.00286
91233,20101118,MA,242.49001,0.012539
91233,20101119,MA,243.88,0.003861
91233,20101122,MA,243.41,0.001011
91233,20101123,MA,235.64999,-0.010221
91233,20101124,MA,237.78999,0.014314
91233,20101126,MA,235.14999,-0.002554
91233,20101129,MA,235.56,-0.000616
91233,20101130,MA,237.03,-0.005344
91233,20101201,MA,248.19,0.013234
91233,20101202,MA,249.19,0.008935
91233,20101203,MA,249.08,0.005105
91233,20101206,MA,253.16,0.00299
91233,20101207,MA,246.78,0.000215
91233,20101208,MA,250.64,-0.001006
91233,20101209,MA,251.22,0.00349
91233,20101210,MA,254.75999,0.006814
91233,20101213,MA,259.35001,-0.001501
91233,20101214,MA,254.12,-0.001453
91233,20101215,MA,249.22,-0.004134
91233,20101216,MA,223.49001,0.007882
91233,20101217,MA,221.25999,0.003671
91233,20101220,MA,223.53999,0.00071
91233,20101221,MA,219.78,0.008653
91233,20101222,MA,217.39999,0.003301
91233,20101223,MA,218.3,0.000389
91233,20101227,MA,224.64999,0.003479
91233,20101228,MA,224.52,-0.000227
91233,20101229,MA,225.46001,0.004137
91233,20101230,MA,223.72,0.001308
91233,20101231,MA,224.11,0.000871
91233,20110103,MA,220.85001,0.012533
91233,20110104,MA,223.7,-0.006753
91233,20110105,MA,230.28999,0.007944
91233,20110106,MA,231.12,-0.001211
91233,20110107,MA,231.09,-0.002848
91233,20110110,MA,230.2,0.002287
91233,20110111,MA,229.39999,0.005963
91233,20110112,MA,232.83,0.008259
91233,20110113,MA,233.50999,-0.0005
91233,20110114,MA,236.91,0.004736
91233,20110118,MA,237.63,0.002518
91233,20110119,MA,235.36,-0.016081
91233,20110120,MA,235.10001,-0.0076
91233,20110121,MA,233.53,-0.000136
91233,20110124,MA,239,0.006046
91233,20110125,MA,241.53999,-0.001076
91233,20110126,MA,240.17999,0.011707
91233,20110127,MA,239.11,0.001653
91233,20110128,MA,234.87,-0.017784
91233,20110131,MA,236.50999,0.005212
91233,20110201,MA,238.14999,0.014753
91233,20110202,MA,239.39,-0.000556
91233,20110203,MA,245.39,0.001939
91233,20110204,MA,247.24001,0.001326
91233,20110207,MA,249.98,0.006745
91233,20110208,MA,249.61,0.003895
91233,20110209,MA,248.5,-0.00361
91233,20110210,MA,252.13,0.000472
91233,20110211,MA,253.49001,0.006629
91233,20110214,MA,254.96001,0.003197
91233,20110215,MA,256.10001,-0.003015
91233,20110216,MA,254.38,0.006352
91233,20110217,MA,251.82001,0.005617
91233,20110218,MA,250.74001,0.001088
91233,20110222,MA,247.38,-0.020645
91233,20110223,MA,244.12,-0.008481
91233,20110224,MA,244.17999,0.002655
91233,20110225,MA,246.71001,0.015057
91233,20110228,MA,240.56,0.002853
91233,20110301,MA,240.36,-0.011157
91233,20110302,MA,246.17999,0.002967
91233,20110303,MA,251.64999,0.013356
91233,20110304,MA,249.75,-0.003337
91233,20110307,MA,247.27,-0.009718
91233,20110308,MA,249,0.008947
91233,20110309,MA,247.98,-0.003092
91233,20110310,MA,243.56,-0.019528
91233,20110311,MA,248.42,0.002937
91233,20110314,MA,248.84,-0.006664
91233,20110315,MA,244.64999,-0.010769
91233,20110316,MA,244.3,-0.010119
91233,20110317,MA,243.75999,0.00724
91233,20110318,MA,241.67999,0.008049
91233,20110321,MA,247.96001,0.015753
91233,20110322,MA,246.75999,-0.001224
91233,20110323,MA,246.86,0.002902
91233,20110324,MA,252.31,0.005814
91233,20110325,MA,247.7,0.003927
91233,20110328,MA,252.37,-0.001773
91233,20110329,MA,251.71001,0.005552
91233,20110330,MA,253.66,0.007886
91233,20110331,MA,251.72,0.002407
91233,20110401,MA,253.55,0.003529
91233,20110404,MA,261.25,0.000958
91233,20110405,MA,262.92999,0.00192
91233,20110406,MA,265.48001,0.002638
91233,20110407,MA,265.17001,-0.002513
91233,20110408,MA,263.06,-0.004745
91233,20110411,MA,266.60999,-0.006491
91233,20110412,MA,262.95999,-0.010338
91233,20110413,MA,269.76001,0.001645
91233,20110414,MA,268.87,0.002637
91233,20110415,MA,267.57999,0.004948
91233,20110418,MA,265.04999,-0.011485
91233,20110419,MA,267.06,0.003512
91233,20110420,MA,270.01999,0.012661
91233,20110421,MA,273.28,0.004946
91233,20110425,MA,271.42999,-0.000562
91233,20110426,MA,276.35999,0.005423
91233,20110427,MA,275.35999,0.005247
91233,20110428,MA,274.70001,0.001926
91233,20110429,MA,275.89001,0.003668
91233,20110502,MA,275.29001,-0.006003
91233,20110503,MA,282.38,-0.009097
91233,20110504,MA,282.39001,-0.008801
91233,20110505,MA,274.5,-0.006183
91233,20110506,MA,274.25,0.004575
91233,20110509,MA,278.76999,0.006964
91233,20110510,MA,281.10001,0.009877
91233,20110511,MA,278.13,-0.011619
91233,20110512,MA,282.10001,0.004319
91233,20110513,MA,280,-0.009009
91233,20110516,MA,279.14999,-0.010372
91233,20110517,MA,282.04999,-0.004038
91233,20110518,MA,281.35001,0.010977
91233,20110519,MA,284.06,0.000843
91233,20110520,MA,277.57001,-0.004414
91233,20110523,MA,271.95999,-0.013172
91233,20110524,MA,270.09,-0.001002
91233,20110525,MA,274.48001,0.005819
91233,20110526,MA,282.10001,0.007791
91233,20110527,MA,285.23999,0.006103
91233,20110531,MA,287.04999,0.009375
91233,20110601,MA,280.66,-0.019626
91233,20110602,MA,282.75,-0.000076
91233,20110603,MA,277.06,-0.009502
91233,20110606,MA,271.92001,-0.013344
91233,20110607,MA,274.20001,0.001428
91233,20110608,MA,270,-0.010672
91233,20110609,MA,271.70001,0.005505
91233,20110610,MA,267.03,-0.011776
91233,20110613,MA,267.42001,-0.005617
91233,20110614,MA,274.12,0.014384
91233,20110615,MA,270.47,-0.014059
91233,20110616,MA,266.67999,-0.0008
91233,20110617,MA,266.09,0.001297
91233,20110620,MA,269.95001,0.002474
91233,20110621,MA,274.03,0.016179
91233,20110622,MA,271.14001,-0.003055
91233,20110623,MA,273.13,-0.000871
91233,20110624,MA,274.20001,-0.002417
91233,20110627,MA,272.60001,0.00546
91233,20110628,MA,278.23001,0.010609
91233,20110629,MA,309.70001,0.00495
91233,20110630,MA,301.34,0.008397
91233,20110701,MA,314.47,0.010064
91233,20110705,MA,315.95999,0.000809
91233,20110706,MA,312.89999,0.002874
91233,20110707,MA,319.01999,0.011712
91233,20110708,MA,315.29001,-0.004797
91233,20110711,MA,307.45999,-0.016317
91233,20110712,MA,303.91,-0.002238
91233,20110713,MA,305.89001,0.007494
91233,20110714,MA,305.67999,-0.009534
91233,20110715,MA,307.54999,0.004226
91233,20110718,MA,307.54999,-0.011054
91233,20110719,MA,311.39001,0.013523
91233,20110720,MA,308.26999,0.000967
91233,20110721,MA,310.51999,0.008889
91233,20110722,MA,314.14001,0.001586
91233,20110725,MA,316.35001,-0.007887
91233,20110726,MA,312.76001,-0.004068
91233,20110727,MA,303.09,-0.021094
91233,20110728,MA,306.89999,-0.001403
91233,20110729,MA,303.25,-0.003052
91233,20110801,MA,304.12,-0.000879
91233,20110802,MA,298.48999,-0.021078
91233,20110803,MA,338.47,0.00226
91233,20110804,MA,322.60001,-0.047411
91233,20110805,MA,326.54001,-0.012547
91233,20110808,MA,291.95999,-0.072385
91233,20110809,MA,322.81,0.047193
91233,20110810,MA,303.70999,-0.029835
91233,20110811,MA,327.39001,0.037437
91233,20110812,MA,328.07001,0.004185
91233,20110815,MA,335,0.02302
91233,20110816,MA,335,-0.012918
91233,20110817,MA,326.22,0.000679
91233,20110818,MA,304.91,-0.041324
91233,20110819,MA,300.16,-0.012201
91233,20110822,MA,306,-0.002608
91233,20110823,MA,322.39001,0.029031
91233,20110824,MA,325.20001,0.008018
91233,20110825,MA,322.85999,-0.015381
91233,20110826,MA,325.32999,0.015544
91233,20110829,MA,327.37,0.031522
91233,20110830,MA,329.73001,0.004724
91233,20110831,MA,329.70999,0.003022
91233,20110901,MA,330.06,-0.013773
91233,20110902,MA,320.67999,-0.022464
91233,20110906,MA,323,-0.008986
91233,20110907,MA,339.10001,0.027153
91233,20110908,MA,337.91,-0.012275
91233,20110909,MA,322.01999,-0.021056
91233,20110912,MA,322.04001,-0.000416
91233,20110913,MA,328.85999,0.011949
91233,20110914,MA,337.23001,0.011742
91233,20110915,MA,347.94,0.008819
91233,20110916,MA,346.95001,0.001512
91233,20110919,MA,347.98001,-0.014296
91233,20110920,MA,353.78,-0.009079
91233,20110921,MA,340.97,-0.024666
91233,20110922,MA,330.95999,-0.032856
91233,20110923,MA,337.03,0.007256
91233,20110926,MA,334.39999,0.00989
91233,20110927,MA,338.10999,0.01576
91233,20110928,MA,329.82001,-0.025352
91233,20110929,MA,328.37,0.00664
91233,20110930,MA,317.16,-0.018836
91233,20111003,MA,310.88,-0.041273
91233,20111004,MA,307.66,0.027309
91233,20111005,MA,313.32999,0.017119
91233,20111006,MA,316.26001,0.020344
91233,20111007,MA,311.45999,-0.013551
91233,20111010,MA,325.81,0.029485
91233,20111011,MA,329.51001,0.005101
91233,20111012,MA,327.98999,0.015322
91233,20111013,MA,335.98999,-0.000734
91233,20111014,MA,341.57999,0.014655
91233,20111017,MA,335.12,-0.020291
91233,20111018,MA,339.89001,0.018461
91233,20111019,MA,323.76999,-0.012744
91233,20111020,MA,325.67999,0.000394
91233,20111021,MA,333.39999,0.016331
91233,20111024,MA,340.69,0.021869
91233,20111025,MA,327.51001,-0.017915
91233,20111026,MA,329.06,0.013134
91233,20111027,MA,349.14999,0.036277
91233,20111028,MA,354.57999,0.000381
91233,20111031,MA,347.23999,-0.019053
91233,20111101,MA,334.29999,-0.025533
91233,20111102,MA,357.66,0.017888
91233,20111103,MA,366.59,0.015892
91233,20111104,MA,360.09,-0.004275
91233,20111107,MA,365.91,0.000138
91233,20111108,MA,368.07001,0.010416
91233,20111109,MA,357.44,-0.033587
91233,20111110,MA,360.10999,0.004584
91233,20111111,MA,370.14999,0.016413
91233,20111114,MA,367.26999,-0.011208
91233,20111115,MA,371.32999,0.005085
91233,20111116,MA,361,-0.010399
91233,20111117,MA,359.39001,-0.013523
91233,20111118,MA,360.42001,0.00096
91233,20111121,MA,351.79999,-0.019135
91233,20111122,MA,354.54999,-0.004842
91233,20111123,MA,347.04999,-0.02258
91233,20111125,MA,346.20001,-0.00491
91233,20111128,MA,359.25,0.027928
91233,20111129,MA,357.67999,-0.002146
91233,20111130,MA,374.54999,0.038155
91233,20111201,MA,380.95999,-0.003635
91233,20111202,MA,378.38,0.004885
91233,20111205,MA,372.84,0.009664
91233,20111206,MA,371.29999,-0.000491
91233,20111207,MA,374.35001,0.000724
91233,20111208,MA,369.31,-0.022706
91233,20111209,MA,377.42001,0.018907
91233,20111212,MA,371.28,-0.013563
91233,20111213,MA,368.94,-0.012526
91233,20111214,MA,361.12,-0.009141
91233,20111215,MA,359.20999,0.002503
91233,20111216,MA,362.16,0.003603
91233,20111219,MA,358.73999,-0.014677
91233,20111220,MA,373.91,0.026932
91233,20111221,MA,374.17999,0.00141
91233,20111222,MA,371.25,0.008202
91233,20111223,MA,378.14999,0.004194
91233,20111227,MA,374.75,-0.000984
91233,20111228,MA,373.78,-0.013493
91233,20111229,MA,378.26999,0.008718
91233,20111230,MA,372.82001,0.002144
91233,20120103,MA,368.37,0.017012
91233,20120104,MA,356.25,-0.00138
91233,20120105,MA,352.41,0.004055
91233,20120106,MA,342.92001,-0.000598
91233,20120109,MA,345.82001,0.004418
91233,20120110,MA,348.82999,0.01111
91233,20120111,MA,341.47,0.004571
91233,20120112,MA,343.29999,0.005077
91233,20120113,MA,339.07999,-0.005005
91233,20120117,MA,345.97,0.003767
91233,20120118,MA,352.38,0.013701
91233,20120119,MA,352.89999,0.005448
91233,20120120,MA,340.66,0.003698
91233,20120123,MA,339.06,0.001857
91233,20120124,MA,342.67999,0.003348
91233,20120125,MA,348.76999,0.009547
91233,20120126,MA,347.82999,-0.001075
91233,20120127,MA,348.79001,0.00615
91233,20120130,MA,351.97,-0.004826
91233,20120131,MA,355.57001,0.001781
91233,20120201,MA,357.62,0.01373
91233,20120202,MA,381.57001,0.004402
91233,20120203,MA,390.32001,0.014936
91233,20120206,MA,391.31,-0.000431
91233,20120207,MA,392.91,0.001486
91233,20120208,MA,394.91,0.00348
91233,20120209,MA,396.39999,0.000374
91233,20120210,MA,396.14001,-0.009773
91233,20120213,MA,396.64999,0.009485
91233,20120214,MA,395.54999,-0.004058
91233,20120215,MA,392.95999,-0.003162
91233,20120216,MA,393.14999,0.011497
91233,20120217,MA,396,0.002727
91233,20120221,MA,399.54999,-0.002241
91233,20120222,MA,406.82999,-0.00419
91233,20120223,MA,406.10001,0.008054
91233,20120224,MA,415.60999,0.000411
91233,20120227,MA,421.39999,-0.000761
91233,20120228,MA,423.97,0.000562
91233,20120229,MA,420,-0.009158
91233,20120301,MA,420.42999,0.00467
91233,20120302,MA,412.78,-0.008031
91233,20120305,MA,417.62,-0.003539
91233,20120306,MA,408.34,-0.017306
91233,20120307,MA,411.73999,0.009483
91233,20120308,MA,417.26001,0.010692
91233,20120309,MA,419.51999,0.007768
91233,20120312,MA,419.85999,-0.001611
91233,20120313,MA,423.22,0.01448
91233,20120314,MA,421.42001,-0.006757
91233,20120315,MA,419.54999,0.004869
91233,20120316,MA,420.17001,0.001369
91233,20120319,MA,425.09,0.004746
91233,20120320,MA,418.98001,-0.005338
91233,20120321,MA,417.94,0.001131
91233,20120322,MA,416.84,-0.008249
91233,20120323,MA,424.01001,0.00716
91233,20120326,MA,435.67999,0.011392
91233,20120327,MA,430.66,-0.002838
91233,20120328,MA,427.51999,-0.005407
91233,20120329,MA,428.22,-0.001648
91233,20120330,MA,420.54001,0.002024
91233,20120402,MA,432.04999,0.007351
91233,20120403,MA,438.01999,-0.006565
91233,20120404,MA,430.94,-0.011965
91233,20120405,MA,439.85001,-0.000687
91233,20120409,MA,439.29001,-0.011932
91233,20120410,MA,424.73001,-0.016253
91233,20120411,MA,430.04001,0.011544
91233,20120412,MA,433.98001,0.013034
91233,20120413,MA,440.45999,-0.010668
91233,20120416,MA,432.66,-0.000035
91233,20120417,MA,438.42999,0.010763
91233,20120418,MA,436.70001,-0.006151
91233,20120419,MA,436.82001,-0.002353
91233,20120420,MA,440.44,0.003792
91233,20120423,MA,430.26001,-0.009771
